symbol,symbol_era_id,resolution_status,resolution_disposition,evidence_tier,research_route,instrument_type,historical_issuer_name,event_type,event_date,successor,primary_source_url,secondary_source_url,source_note,resolver
AHT-A,AHT-A#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AHT,preferred_security_terminal_action,20170127,,local:parent-root-current-evidence,,Local terminal disposition: AHT-A linked to parent/root symbol AHT with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AHT-A,AHT-A#004,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AHT,preferred_security_terminal_action,20170816,,local:parent-root-current-evidence,,Local terminal disposition: AHT-A linked to parent/root symbol AHT with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AHT-A*,AHT-A*#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AHT,preferred_security_terminal_action,20170826,,local:parent-root-current-evidence,,Local terminal disposition: AHT-A* linked to parent/root symbol AHT with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AI-C,AI-C#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AI,preferred_security_terminal_action,20201026,,local:parent-root-current-evidence,,Local terminal disposition: AI-C linked to parent/root symbol AI with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AIG-A,AIG-A#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AIG,preferred_security_terminal_action,20240314,,local:parent-root-current-evidence,,Local terminal disposition: AIG-A linked to parent/root symbol AIG with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AIV-A,AIV-A#005,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AIV,preferred_security_terminal_action,20170615,,local:parent-root-current-evidence,,Local terminal disposition: AIV-A linked to parent/root symbol AIV with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AIV-A,AIV-A#004,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AIV,preferred_security_terminal_action,20170420,,local:parent-root-current-evidence,,Local terminal disposition: AIV-A linked to parent/root symbol AIV with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AIV-A,AIV-A#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AIV,preferred_security_terminal_action,20161227,,local:parent-root-current-evidence,,Local terminal disposition: AIV-A linked to parent/root symbol AIV with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AIV-A,AIV-A#002,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AIV,preferred_security_terminal_action,20170227,,local:parent-root-current-evidence,,Local terminal disposition: AIV-A linked to parent/root symbol AIV with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AIV-A,AIV-A#007,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AIV,preferred_security_terminal_action,20190516,,local:parent-root-current-evidence,,Local terminal disposition: AIV-A linked to parent/root symbol AIV with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AIV-A,AIV-A#003,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AIV,preferred_security_terminal_action,20170403,,local:parent-root-current-evidence,,Local terminal disposition: AIV-A linked to parent/root symbol AIV with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AIV-A,AIV-A#006,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AIV,preferred_security_terminal_action,20170826,,local:parent-root-current-evidence,,Local terminal disposition: AIV-A linked to parent/root symbol AIV with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
AL-A,AL-A#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root AL,preferred_security_terminal_action,20241016,,local:parent-root-current-evidence,,Local terminal disposition: AL-A linked to parent/root symbol AL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ALL-A,ALL-A#004,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ALL,preferred_security_terminal_action,20170510,,local:parent-root-current-evidence,,Local terminal disposition: ALL-A linked to parent/root symbol ALL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ALL-A,ALL-A#006,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ALL,preferred_security_terminal_action,20191209,,local:parent-root-current-evidence,,Local terminal disposition: ALL-A linked to parent/root symbol ALL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ALL-A,ALL-A#005,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ALL,preferred_security_terminal_action,20171010,,local:parent-root-current-evidence,,Local terminal disposition: ALL-A linked to parent/root symbol ALL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ALL-A,ALL-A#002,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ALL,preferred_security_terminal_action,20170217,,local:parent-root-current-evidence,,Local terminal disposition: ALL-A linked to parent/root symbol ALL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ALL-A,ALL-A#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ALL,preferred_security_terminal_action,20161222,,local:parent-root-current-evidence,,Local terminal disposition: ALL-A linked to parent/root symbol ALL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ALL-A,ALL-A#003,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ALL,preferred_security_terminal_action,20170322,,local:parent-root-current-evidence,,Local terminal disposition: ALL-A linked to parent/root symbol ALL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ALL-A*,ALL-A*#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ALL,preferred_security_terminal_action,20200114,,local:parent-root-current-evidence,,Local terminal disposition: ALL-A* linked to parent/root symbol ALL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ALL-C,ALL-C#003,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ALL,preferred_security_terminal_action,20180830,,local:parent-root-current-evidence,,Local terminal disposition: ALL-C linked to parent/root symbol ALL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ALL-C,ALL-C#002,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ALL,preferred_security_terminal_action,20170724,,local:parent-root-current-evidence,,Local terminal disposition: ALL-C linked to parent/root symbol ALL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ALL-C,ALL-C#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ALL,preferred_security_terminal_action,20170223,,local:parent-root-current-evidence,,Local terminal disposition: ALL-C linked to parent/root symbol ALL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ALL-C*,ALL-C*#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ALL,preferred_security_terminal_action,20181012,,local:parent-root-current-evidence,,Local terminal disposition: ALL-C* linked to parent/root symbol ALL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ALL-D,ALL-D#001,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ALL,preferred_security_terminal_action,20161215,,local:parent-root-current-evidence,,Local terminal disposition: ALL-D linked to parent/root symbol ALL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ALL-D,ALL-D#005,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ALL,preferred_security_terminal_action,20170807,,local:parent-root-current-evidence,,Local terminal disposition: ALL-D linked to parent/root symbol ALL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ALL-D,ALL-D#004,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ALL,preferred_security_terminal_action,20170629,,local:parent-root-current-evidence,,Local terminal disposition: ALL-D linked to parent/root symbol ALL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
ALL-D,ALL-D#007,terminal_disposition,terminal_parent_security_linked,local_parent_root_evidence,preferred_redemption_or_delisting,probable_preferred,Parent root ALL,preferred_security_terminal_action,20190903,,local:parent-root-current-evidence,,Local terminal disposition: ALL-D linked to parent/root symbol ALL with current SEC/IEX evidence; does not assert standalone issuer proof.,parent_security_resolution_v1
